FID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,SHAPE_Leng,GlobalID,CreationDate,Creator,EditDate,Editor,SHAPE_Length,SHAPE_Area,ID_COUNTY,ID_TRACT_00,ID_TRACT_10,ID_TRACT_20,ID_BLKGRP_00,ID_BLKGRP_10,ID_BLKGRP_20
3913,10000013,ST MARY'S CORRECTIONAL CENTER,2880 N. PLEASANTS HIGHWAY,ST. MARYS,WV,26170,-999,(304) 684-5500,STATE,OPEN,610,PLEASANTS,54073,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/prisons-and-jails/smccj.aspx,2018-01-22T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://dcr.wv.gov/facilities/Pages/prisons-and-jails/smccj.aspx,MEDIUM,-999,0.0138932424915,{9CCD0D75-6D32-4819-97A4-14807289FDA6},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.013893242491513207,9.29605288787e-6,54073,54073962100,54073962100,54073962100,540739621002,540739621002,540739621002
3915,10006624,OHIO STATE PENITENTIARY CAMP,878 COITSVILLE-HUBBARD RD,YOUNGSTOWN,OH,44505,-999,(330) 743-0700,STATE,OPEN,152,MAHONING,39099,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.drc.ohio.gov/osp,2016-04-29T00:00:00Z,IMAGERY/OTHER,2020-02-20T00:00:00Z,https://www.drc.ohio.gov/osp,MINIMUM,180,0.00564104445648,{C3597F8A-D6AC-4783-8181-B8A89E825332},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.005641044456481201,2.1679161515e-6,39099,39099800200,39099813800,39099813800,390998002001,390998138002,390998138002
3954,10006349,MAHONING FACILITY,1507 MARKET STREET,YOUNGSTOWN,OH,44507,-999,(330) 744-5143,STATE,OPEN,-999,MAHONING,39099,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.drc.ohio.gov/mahoning,2017-12-22T00:00:00Z,IMAGERY/OTHER,2020-02-20T00:00:00Z,https://www.drc.ohio.gov/mahoning,MINIMUM,70,0.00119065443501,{9FD6045D-A02E-4F29-BCDA-15050AE4005E},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0011906544350126062,8.50224308898e-8,39099,39099801700,39099801700,39099801700,390998017004,390998017001,390998017001
3965,10000050,SAM PERDUE JUVENILE CENTER,843 SHELTER RD,PRINCETON,WV,24739,-999,(304) 425-9721,STATE,OPEN,16,MERCER,54055,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/sam-perdue-juvenile-center.aspx,2015-01-20T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/sam-perdue-juvenile-center.aspx,JUVENILE,20,0.00247614127436,{094E22F1-E5B6-4B2F-96F2-57C8AE3E5ED1},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.002476141274362749,3.37855717385e-7,54055,54055952300,54055002300,54055002300,540559523002,540550023003,540550023003
3966,10000010,VICKI DOUGLAS JUVENILE CENTER,900 EMMETT ROUSCH DR,MARTINSBURG,WV,25401,-999,(304) 267-0164,STATE,OPEN,17,BERKELEY,54003,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/vicki-v-douglas-juvenile-center.aspx,2018-01-22T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/vicki-v-douglas-juvenile-center.aspx,JUVENILE,23,0.00301646961134,{7060BF5E-D5CF-40DA-AB78-06491AE9D9B4},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0030164696113397075,4.8819208005e-7,54003,54003971500,54003971500,54003971500,540039715004,540039715004,540039715004
4146,10006147,AVERY-MITCHELL CORRECTIONAL INSTITUTION,600 AMITY PARK RD,SPRUCE PINE,NC,28777,-999,(828) 765-0229,STATE,OPEN,816,AVERY,37011,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Avery-Mitchell-Correctional-Institution,2017-10-31T00:00:00Z,IMAGERY/OTHER,2020-02-13T00:00:00Z,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities,MEDIUM,816,0.0112822029243,{A5FA7A85-633F-46BE-BDAA-A876B2DC7D0B},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.011282202924292984,9.01099170537e-6,37011,37011990400,37011930400,37011930400,370119904003,370119304001,370119304001
4295,10000291,GWINNETT REGIONAL YOUTH DETENTION CENTER,650 HI-HOPE LANE NORTHEAST,LAWRENCEVILLE,GA,30043,-999,(770) 995-2143,STATE,CLOSED,0,GWINNETT,13135,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.gwinnettdailypost.com/local/gwinnett-set-to-get-georgia-department-of-juvenile-justice-s/article_c93a0d9b-c780-5dfe-8b80-728dfe341c11.html,2017-03-25T00:00:00Z,IMAGERY/OTHER,2019-11-05T00:00:00Z,http://www.djj.state.ga.us/FacilitiesPrograms/fpFacilityInclude.asp?F=14&CBy=1,JUVENILE,49,0.00333984887978,{09C86166-965C-448C-B06C-C4D3D61EEB52},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0033398488797767,6.06590156351e-7,13135,13135050514,13135050548,13135050583,131350505142,131350505481,131350505832
4307,10002107,PAULDING REGIONAL YOUTH DETENTION CENTER,538 INDUSTRIAL BLVD N,DALLAS,GA,30132,-999,NOT AVAILABLE,STATE,CLOSED,0,PAULDING,13223,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.ajc.com/news/news/breaking-news/djj-to-close-paulding-county-youth-detention-cente/nbZ4L/, http://www.djj.state.ga.us/FacilitiesPrograms/fpFacilityInclude.asp?F=25&CBy=1",2014-09-01T00:00:00Z,IMAGERY/OTHER,2019-11-05T00:00:00Z,NOT AVAILABLE,JUVENILE,-999,0.00478653467865,{71DC3E19-7DC7-4C05-ACA5-261BFE9191E9},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0047865346786526404,1.28780287149e-6,13223,13223120300,13223120102,13223120108,132231203001,132231201021,132231201082
4355,10003880,C H COLWELL DETENTION CENTER,189 BEASLEY STREET,BLAIRSVILLE,GA,30512,-999,(706) 745-3610,STATE,OPEN,-999,UNION,13291,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dcor.state.ga.us/facility-finder,2017-11-02T00:00:00Z,IMAGERY/OTHER,2019-11-05T00:00:00Z,http://www.dcor.state.ga.us/facility-finder,MINIMUM,208,0.00431416601788,{F77957F4-EB58-4481-A7F4-12D1847DA66F},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.004314166017879096,1.17824351512e-6,13291,13291990202,13291000205,13291000206,132919902022,132910002052,132910002062
4366,10000284,HAYS STATE PRISON,777 UNDERWOOD DRIVE,TRION,GA,30753,-999,(706) 857-0400,STATE,OPEN,1065,CHATTOOGA,13055,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dcor.state.ga.us/Research/Monthly_Profile_all_inmates, http://www.dcor.state.ga.us/facility-finder",2017-11-02T00:00:00Z,IMAGERY/OTHER,2019-11-05T00:00:00Z,http://www.dcor.state.ga.us/facility-finder,CLOSE,1100,0.0128047261564,{34A17389-69F1-4B12-A909-4916A7788BC6},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.012804726156399054,1.11686953166e-5,13055,13055980500,13055010500,13055010501,130559805001,130550105002,130550105011
4384,10000283,WALKER STATE PRISON,97 KEVIN LANE,ROCK SPRING,GA,30739,-999,(706) 764-3600,STATE,OPEN,406,WALKER,13295,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dcor.state.ga.us/Research/Monthly_Profile_all_inmates, http://www.dcor.state.ga.us/facility-finder",2017-11-02T00:00:00Z,IMAGERY/OTHER,2019-11-05T00:00:00Z,http://www.dcor.state.ga.us/facility-finder,MEDIUM,444,0.0103784402582,{192FEBC6-6573-4CCF-8B8D-77FE0F5B2204},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.010378440258166605,5.44606568517e-6,13295,13295020601,13295020601,13295020601,132950206012,132950206012,132950206011
4387,10004453,WHITWORTH WOMEN'S FACILITY,414 VALLEY HART ROAD,HARTWELL,GA,30643,-999,(706) 856-2601,STATE,OPEN,436,HART,13147,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dcor.state.ga.us/Research/Monthly_Profile_all_inmates, http://www.dcor.state.ga.us/facility-finder",2017-11-02T00:00:00Z,IMAGERY/OTHER,2019-11-05T00:00:00Z,http://www.dcor.state.ga.us/facility-finder,MEDIUM,442,0.00629240263114,{2F9A6E75-3537-4653-BF24-EB514B037229},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.006292402631139714,2.24689650548e-6,13147,13147960500,13147960500,13147960502,131479605004,131479605004,131479605021
4396,10003891,BOB RICHARDS REGIONAL YOUTH DETENTION CENTER,200 MARABLE WAY,ROME,GA,30165,1387,(706) 295-6035,STATE,OPEN,9,FLOYD,13115,USA,922140,CORRECTIONAL INSTITUTIONS,https://nces.ed.gov/ccd/schoolsearch/,2019-11-05T00:00:00Z,IMAGERY/OTHER,2019-11-05T00:00:00Z,https://djj.georgia.gov/locations/regional-youth-detention-centers,JUVENILE,64,0.0044141914577,{9073625D-60DA-4E98-88E9-C24107E80F6D},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.00441419145769704,1.22851277871e-6,13115,13115000500,13115000500,13115000500,131150005002,131150005002,131150005002
4398,10003900,GAINESVILLE REGIONAL YOUTH DETENTION CENTER,450 CRESCENT DRIVE,GAINESVILLE,GA,30501,2536,(770) 535-5457,STATE,OPEN,12,HALL,13139,USA,922140,CORRECTIONAL INSTITUTIONS,https://nces.ed.gov/ccd/schoolsearch/,2019-11-05T00:00:00Z,IMAGERY/OTHER,2019-11-05T00:00:00Z,https://djj.georgia.gov/locations/regional-youth-detention-centers,JUVENILE,64,0.00441673848321,{8B4BA691-A0FC-4132-95D1-4A60D7C7F522},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.004416738483210386,1.16950079622e-6,13139,13139000600,13139000600,13139000602,131390006002,131390006002,131390006022
4399,10003878,ELBERT SHAW REGIONAL YOUTH DETENTION CENTER,2735 UNDERWOOD ROAD NORTHEAST,DALTON,GA,30721,7499,(706) 272-2309,STATE,OPEN,2,WHITFIELD,13313,USA,922140,CORRECTIONAL INSTITUTIONS,https://nces.ed.gov/ccd/schoolsearch/,2019-11-05T00:00:00Z,IMAGERY/OTHER,2019-11-05T00:00:00Z,https://djj.georgia.gov/locations/regional-youth-detention-centers,JUVENILE,30,0.00333924027943,{8725A522-B90A-460F-A835-9FD6FD71D090},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0033392402794292556,6.01777293406e-7,13313,13313000400,13313000400,13313000402,133130004003,133130004003,133130004022
4428,10004170,CALDWELL CORRECTIONAL CENTER,480 PLEASANT HILL RD,LENOIR,NC,28645,-999,(828) 726-2509,STATE,OPEN,238,CALDWELL,37027,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Caldwell-Correctional-Center,2017-10-31T00:00:00Z,IMAGERY/OTHER,2020-02-13T00:00:00Z,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Caldwell-Correctional-Center,MINIMUM,238,0.00666623977096,{04B485F5-0B55-44CA-9FA3-9678FF054026},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.006666239770962611,2.11379055964e-6,37027,37027030400,37027030400,37027030400,370270304004,370270304004,370270304004
4445,10001769,FOOTHILLS CORRECTIONAL INSTITUTION,5150 WESTERN AVE,MORGANTON,NC,28655,-999,(828) 438-5585,STATE,OPEN,858,BURKE,37023,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Foothills-Correctional-Institution,2017-10-31T00:00:00Z,IMAGERY/OTHER,2020-02-13T00:00:00Z,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Foothills-Correctional-Institution,CLOSE,858,0.0121990278661,{EA171456-BD9C-4519-89D2-21C9B305CC2B},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.012199027866127189,9.46933846366e-6,37023,37023021301,37023021301,37023021301,370230213013,370230213013,370230213014
4458,10003507,MORGAN COUNTY CORRECTIONAL COMPLEX,541 WAYNE COTTON MORGAN DR,WARTBURG,TN,37887,-999,(423) 346-1300,STATE,OPEN,2149,MORGAN,47129,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.tn.gov/correction/sp/state-prison-list/morgan-county-correctional-complex.html,2017-11-30T00:00:00Z,IMAGERY/OTHER,2019-12-06T00:00:00Z,https://www.tn.gov/correction/sp/state-prison-list.html,MAXIMUM,2230,0.0271155824388,{299F0B18-3B14-4E06-9E71-EB06EF3A28B1},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.027115582438815972,2.79967248846e-5,47129,47129110300,47129110300,47129110300,471291103003,471291103003,471291103003
4462,10003492,NORTHEAST CORRECTIONAL COMPLEX-MAIN,5249 HWY 67 W,MOUNTAIN CITY,TN,37683,5000,(423) 727-7387,STATE,OPEN,-999,JOHNSON,47091,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.tn.gov/content/tn/correction/sp/state-prison-list/northeast-correctional-complex.html,2017-11-30T00:00:00Z,IMAGERY/OTHER,2019-12-08T00:00:00Z,https://www.tn.gov/correction/sp/state-prison-list.html,MAXIMUM,1700,0.0217016108491,{D79A179C-21B7-45F7-B940-14A2E7071271},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.021701610849091554,1.68041154284e-5,47091,47091956100,47091956100,47091956100,470919561001,470919561001,470919561001
4466,10001703,NORTHEAST CORRECTIONAL COMPLEX - ANNEX,188 OLD RAILROAD GRADE RD,ROAN MOUNTAIN,TN,37687,-999,(423) 772-3231,STATE,OPEN,-999,CARTER,47019,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.tn.gov/content/tn/correction/sp/state-prison-list/northeast-correctional-complex.html,2018-01-10T00:00:00Z,IMAGERY/OTHER,2019-12-06T00:00:00Z,https://www.tn.gov/correction/sp/state-prison-list.html,MINIMUM,180,0.00677110219632,{68EBDD4E-A746-4D30-B407-05014EB486B9},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0067711021963165275,1.05294256091e-6,47019,47019071700,47019071700,47019071700,470190717003,470190717003,470190717003
4539,10003515,MOUNTAIN VIEW YOUTH DEVELOPMENT CENTER,809 PEARL LANE,DANDRIDGE,TN,37725,-999,(865) 397-0174,STATE,OPEN,237,JEFFERSON,47089,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,2017-05-26T00:00:00Z,IMAGERY/OTHER,2019-12-06T00:00:00Z,NOT AVAILABLE,JUVENILE,188,0.0116615987471,{7FF5A8C6-8AF9-417C-A02E-B1911F333612},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.011661598747124911,6.63859188779e-6,47089,47089070700,47089070700,47089070701,470890707002,470890707003,470890707011
4552,10001013,BRUSHY MOUNTAIN CORRECTIONAL COMPLEX,9182 PETROS HWY,PETROS,TN,37845,-999,NOT AVAILABLE,STATE,CLOSED,0,MORGAN,47129,USA,922140,CORRECTIONAL INSTITUTIONS,http://archive.knoxnews.com/news/local/brushy-mountain-inmates-transferred-as-prison-shuts-down-after-113-years-ep-409958898-359369871.html/,2009-06-08T00:00:00Z,IMAGERY/OTHER,2019-12-06T00:00:00Z,NOT AVAILABLE,MAXIMUM,584,0.00776762044117,{B8655081-FCC5-46BD-970D-109406032928},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.007767620441167543,3.55940928588e-6,47129,47129110400,47129110400,47129110400,471291104003,471291104001,471291104001
4554,10001714,TAFT YOUTH DEVELOPMENT CENTER,900 STATE ROUTE 301,PIKEVILLE,TN,37367,-999,NOT AVAILABLE,STATE,CLOSED,0,BLEDSOE,47007,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.state.tn.us/youth/juvenilejustice/ydcenters2.htm#tydc,%20http://www.timesfreepress.com/news/2012/apr/27/house-oks-taft-closure/",2012-04-27T00:00:00Z,IMAGERY/OTHER,2019-12-06T00:00:00Z,NOT AVAILABLE,JUVENILE,156,0.0129427489126,{4EE50209-3D0B-4AF8-91C7-17041A1D8214},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.01294274891255175,8.22024990218e-6,47007,47007953200,47007953200,47007953200,470079532002,470079532001,470079532002
4781,10000122,BELL COUNTY FORESTRY CAMP,560 CORRECTIONAL DR,PINEVILLE,KY,40977,-999,(606) 337-7065,STATE,OPEN,299,BELL,21013,USA,922140,CORRECTIONAL INSTITUTIONS,https://corrections.ky.gov/Facilities/AI/BCFC/Pages/default.aspx,2017-11-29T00:00:00Z,IMAGERY/OTHER,2019-12-11T00:00:00Z,https://corrections.ky.gov/depts/AI/Pages/default.aspx,MINIMUM,300,0.0202994482022,{0A61B8A7-1FF4-476A-8256-B85462B8CE34},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.02029944820221323,1.04410668633e-5,21013,21013961000,21013961100,21013961100,210139610001,210139611003,210139611001
4787,10000111,WOODSBEND YOUTH DEVELOPMENT CENTER,163 WOODSBEND BOYS CAMP RD,WEST LIBERTY,KY,41472,-999,(606) 743-3177,STATE,OPEN,13,MORGAN,21175,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.morgan.k12.ky.us/9/home,2015-11-12T00:00:00Z,IMAGERY/OTHER,2019-12-11T00:00:00Z,https://djj.ky.gov/Facilities/Pages/Youth-Development-Centers.aspx,JUVENILE,40,0.00884909465834,{46FAFE3E-1CF8-4FB3-BC71-CE2D42132BE7},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.008849094658340786,3.94591719119e-6,21175,21175950300,21175950300,21175950300,211759503001,211759503001,211759503001
4812,10000118,FCI MANCHESTER,805 FOX HOLLOW RD,MANCHESTER,KY,40962,-999,(606) 598-1900,FEDERAL,OPEN,964,CLAY,21051,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/man/,2016-02-16T00:00:00Z,IMAGERY/OTHER,2019-12-11T00:00:00Z,https://www.bop.gov/locations/,MEDIUM,974,0.0156156488995,{8A708F23-FEFA-428A-8EC3-B32FF8F442CD},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.015615648899545509,1.59795694684e-5,21051,21051950300,21051950300,21051950302,210519503002,210519503002,210519503021
4813,10000119,FCI MANCHESTER CAMP,805 FOX HOLLOW RD,MANCHESTER,KY,40962,-999,(606) 598-1900,FEDERAL,OPEN,141,CLAY,21051,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/man/,2016-02-16T00:00:00Z,IMAGERY/OTHER,2019-12-11T00:00:00Z,https://www.bop.gov/locations/,MINIMUM,512,0.00817142523953,{25312EFA-5172-454A-8A41-B227BB8BCACD},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.008171425239527451,1.48543860413e-6,21051,21051950300,21051950300,21051950302,210519503002,210519503002,210519503021
4920,10000296,HARALSON COUNTY SHERIFF'S OFFICE,137 HAYES-GLASS DR,BREMEN,GA,30110,-999,(770) 646-2011,STATE,OPEN,0,HARALSON,13143,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.haralsoncountysheriff.org/contact.html,2019-10-23T00:00:00Z,IMAGERY/OTHER,2019-11-05T00:00:00Z,http://www.haralsoncountysheriff.org/contact.html,MINIMUM,-999,0.00560398658708,{531991E0-7FB0-4B5E-BFF4-807FDF35CB71},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0056039865870849154,1.54940424144e-6,13143,13143980300,13143010302,13143010304,131439803003,131430103021,131430103042
5017,10003901,GAINESVILLE DIVERSION CENTER,1002 AVIATION BLVD.,GAINESVILLE,GA,30501,-999,(770) 535-5710,STATE,OPEN,0,HALL,13139,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcs.georgia.gov/locations/gainesville,2014-01-09T00:00:00Z,IMAGERY/OTHER,2019-11-05T00:00:00Z,https://dcs.georgia.gov/locations/gainesville,NOT AVAILABLE,-999,0.00329400889283,{A466DCEE-CA3D-4564-BC15-10F7F3BE9FF7},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0032940088928270833,5.9703447314e-7,13139,13139001300,13139001301,13139001304,131390013001,131390013013,131390013042
5061,10002105,PHILLIPS TRANSITIONAL CENTER,2989 W ROCK QUARRY ROAD,BUFORD,GA,30519,-999,(770) 932-4671,STATE,OPEN,194,GWINNETT,13135,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dcor.state.ga.us/Research/Monthly_Profile_all_inmates, http://www.dcor.state.ga.us/facility-finder",2017-11-02T00:00:00Z,IMAGERY/OTHER,2019-11-05T00:00:00Z,http://www.dcor.state.ga.us/facility-finder,MINIMUM,204,0.00308356825603,{3518AD5F-9FD6-4D9F-8781-3ED30C73E63B},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0030835682560292448,5.69232345735e-7,13135,13135050604,13135050609,13135050615,131350506042,131350506091,131350506152
5062,10002106,PHILLIPS STATE PRISON,2989 WEST ROCK QUARRY ROAD,BUFORD,GA,30519,-999,(770) 932-4500,STATE,OPEN,1048,GWINNETT,13135,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dcor.state.ga.us/Research/Monthly_Profile_all_inmates, http://www.dcor.state.ga.us/facility-finder",2017-11-02T00:00:00Z,IMAGERY/OTHER,2019-11-05T00:00:00Z,http://www.dcor.state.ga.us/facility-finder,MEDIUM,918,0.0141606071534,{1604B6B5-56B3-4357-8CCD-674262494A0D},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.014160607153367288,1.16787545294e-5,13135,13135050604,13135050606,13135050636,131350506042,131350506062,131350506361
5134,10002102,ARRENDALE STATE PRISON,2023 GAINESVILLE HWY,ALTO,GA,30510,-999,(706) 776-4700,STATE,OPEN,1596,HABERSHAM,13137,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dcor.state.ga.us/Research/Monthly_Profile_all_inmates, http://www.dcor.state.ga.us/facility-finder",2017-11-02T00:00:00Z,IMAGERY/OTHER,2019-11-05T00:00:00Z,http://www.dcor.state.ga.us/facility-finder,MEDIUM,1476,0.0172727748524,{8E60CACE-03D0-4772-A534-9209146163E6},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.017272774852448894,1.79231362697e-5,13137,13137990601,13137000601,13137000601,131379906012,131370006012,131370006014
5150,10000720,CI MOSHANNON VALLEY,555 GEO DRIVE,PHILIPSBURG,PA,16866,-999,(814) 768-1200,FEDERAL,OPEN,1756,CLEARFIELD,42033,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bop.gov/about/statistics/population_statistics.jsp, https://www.geogroup.com/Locations",2017-10-09T00:00:00Z,IMAGERY/OTHER,2020-01-29T00:00:00Z,https://www.bop.gov/locations/list.jsp,MINIMUM,1878,0.0126939205745,{B12F257F-BB5F-4FF0-96B8-54A32A68720D},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.012693920574454327,1.0059804973e-5,42033,42033330900,42033330900,42033330900,420333309002,420333309002,420333309005
5233,10006177,FCI MCDOWELL,101 FEDERAL DRIVE,WELCH,WV,24801,-999,(304) 436-7300,FEDERAL,OPEN,1116,MCDOWELL,54047,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/mcd/,2016-02-16T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://www.bop.gov/locations/institutions/mcd/,MEDIUM,1152,0.0182701342024,{55A2F70B-8724-49AE-9078-050772E425E5},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.018270134202392613,1.93782828924e-5,54047,54047953700,54047954503,54047954503,540479537002,540479545033,540479545032
5234,10006178,FCI MCDOWELL CAMP,101 FEDERAL DRIVE,WELCH,WV,24801,-999,(304) 436-7300,FEDERAL,OPEN,50,MCDOWELL,54047,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/mcd/,2016-02-16T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://www.bop.gov/locations/institutions/mcd/,MINIMUM,143,0.0042303098029,{1741C580-2AB2-406B-8CA5-B20E5E2FCEA6},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.00423030980290073,5.07581484716e-7,54047,54047953700,54047954503,54047954503,540479537002,540479545033,540479545032
5242,10000004,FCI MORGANTOWN,446 GREENBAG ROAD,MORGANTOWN,WV,26501,-999,(304) 296-4416,FEDERAL,OPEN,685,MONONGALIA,54061,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/mrg/,2016-02-16T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://www.bop.gov/locations/institutions/mrg/,MINIMUM,1302,0.0164278272241,{53157B46-222C-4175-B975-F606D8A92A18},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.016427827224068825,1.85014071095e-5,54061,54061011000,54061011000,54061011000,540610110003,540610110003,540610110004
